Depreg,Mupreg,Mesreg,Anoreg,Diaocu,Mesocu,Anoocu,Depocu,Mupocu,Edadhom,Edadmuj,Gethom,Getmuj,Nachom,Nacmuj,Ocuhom,Ocumuj,Mever,Anover
1,0101,8,09,22,6,09,1,0108,999,999,9,9,320,320,9999,9999,4,1994
1,0108,8,09,26,5,09,1,0108,36,26,9,9,320,320,8322,9711,10,1995
1,0108,5,10,1,4,09,1,0108,999,999,9,9,99,99,9999,9999,10,1996
1,0101,8,09,2,7,09,1,0108,999,999,2,9,320,320,9999,9999,5,1996
6,0603,9,09,3,8,09,1,0108,19,999,9,9,320,320,9999,9999,1,1996
6,0603,9,09,3,8,09,1,0108,19,999,9,9,320,320,9999,9999,1,1996
1,0108,7,09,26,5,09,1,0108,24,22,9,9,320,320,9712,9712,11,1996
1,0108,8,09,6,3,09,1,0108,50,38,2,9,40,320,1120,9711,10,1997
1,0110,12,09,8,9,09,1,0108,999,999,2,2,320,320,9712,9712,12,1997
1,0108,3,10,20,2,09,1,0108,999,999,9,9,99,99,9999,9999,2,1998
5,0509,1,10,29,9,09,1,0108,999,999,9,9,99,99,9999,9999,5,1998
3,0306,5,09,4,2,09,1,0108,34,31,2,2,320,320,9712,3343,10,1999
1,0108,4,09,6,2,09,1,0108,24,18,9,9,320,320,9712,9712,7,1999
1,0108,6,09,23,4,09,1,0108,38,26,2,2,320,320,6111,9712,3,1999
2,0208,9,09,21,8,09,2,0208,27,21,2,9,320,320,9712,9712,4,2004
2,0208,12,09,7,8,09,2,0208,24,27,9,9,320,320,7512,7531,12,1967
2,0208,10,09,3,8,09,2,0208,22,23,9,9,320,320,9211,9999,4,1979
5,0508,6,09,19,3,09,5,0508,999,30,2,2,320,320,6111,9711,3,1995
6,0608,11,09,6,5,09,6,0608,29,53,9,9,320,320,9999,9999,7,2007
6,0608,4,10,12,2,09,6,0608,999,999,9,9,99,99,9999,9999,12,1997
11,1108,12,09,23,10,09,11,1108,25,21,9,9,320,320,9999,9999,3,2001
11,1108,1,10,27,11,09,11,1108,999,999,9,9,99,99,9999,9999,6,1969
11,1108,4,10,30,10,09,11,1108,999,999,9,9,99,99,9999,9999,7,1988
12,1208,5,09,1,4,09,12,1208,23,17,9,9,320,320,6111,9711,8,2003
13,1308,5,09,20,2,09,13,1308,45,42,9,1,320,320,6111,9711,2,1980
13,1308,12,09,26,6,09,13,1308,34,35,1,1,320,320,5221,9711,1,1996
14,1408,6,10,25,5,09,14,1408,999,999,9,9,99,99,9999,9999,2,2006
14,1408,3,09,10,2,09,14,1408,18,14,9,9,320,320,5221,9711,8,1999
15,1508,6,09,7,5,09,15,1508,18,15,9,9,320,320,6111,9711,10,2002
16,1608,6,09,3,3,09,16,1608,29,14,1,9,320,320,9211,9711,2,2000
16,1608,2,09,20,2,09,16,1608,49,20,2,9,320,320,2341,4226,8,1982
17,1708,2,10,8,5,09,17,1708,999,999,9,9,99,99,9999,9999,6,1987
17,1708,9,09,17,4,09,17,1708,59,40,2,2,320,320,6111,9711,6,1993
20,2008,3,09,2,1,09,20,2008,22,999,9,9,320,320,6111,2341,9,2003
9,0909,8,09,9,6,09,9,0909,29,28,9,9,320,320,9999,9999,6,2006
9,0909,6,09,25,3,09,9,0909,21,19,9,9,320,320,6111,9711,12,1981
10,1009,8,09,13,2,09,10,1009,18,14,9,9,320,320,6111,9711,2,1980
11,1109,11,09,7,10,09,11,1109,20,15,9,9,320,320,6111,9711,4,1983
11,1109,8,09,10,8,09,11,1109,999,24,9,9,320,320,6111,9711,12,1995
11,1109,8,09,18,2,09,11,1109,18,15,9,9,320,320,6111,9711,6,1995
14,1409,10,09,20,8,09,14,1409,27,19,9,9,320,320,9712,9711,1,2005
14,1409,11,09,9,10,09,14,1409,28,15,1,1,320,320,6111,9999,3,1998
19,1909,4,09,3,4,09,19,1909,46,46,9,9,320,320,6111,9711,3,1984
20,2009,3,10,21,12,09,20,2009,999,999,9,9,99,99,9999,9999,11,1983
22,2209,3,10,3,9,09,22,2209,999,999,9,9,99,99,9999,9999,12,1993
22,2209,10,09,10,8,09,22,2209,24,16,9,9,320,320,6111,9711,5,1998
1,0110,6,09,3,4,09,1,0110,27,22,9,9,320,320,9999,9999,12,1983
1,0110,9,09,22,6,09,1,0110,18,999,9,9,320,320,9999,9999,8,1991
1,0110,2,10,3,11,09,1,0110,999,999,9,9,99,99,9999,9999,5,1992
1,0110,6,09,12,5,09,1,0110,19,18,9,9,320,320,9712,9712,3,1999
5,0510,8,09,24,4,09,5,0510,30,25,9,9,320,320,9999,9999,6,2001
5,0510,3,10,15,10,09,5,0510,999,999,9,9,99,99,9999,9999,4,2005
6,0611,2,10,9,2,09,6,0610,999,999,9,9,99,99,9999,9999,11,1987
7,0710,8,09,15,7,09,7,0710,46,44,9,9,320,320,9211,9711,4,1983
10,1010,4,09,23,2,09,10,1010,22,19,9,9,320,320,9712,9712,2,2000
10,1010,12,09,7,12,09,10,1010,22,18,9,9,320,320,9998,9712,12,2007
10,1010,10,09,28,5,09,10,1010,41,38,2,2,320,320,2132,9712,12,2007
10,1010,6,09,30,3,09,10,1010,22,20,9,9,320,320,4311,3343,2,1987
10,1010,2,10,14,12,09,10,1010,999,999,9,9,99,99,9999,9999,6,1996
10,1010,2,10,10,11,09,10,1010,999,999,9,9,99,99,9999,9999,1,1997
12,1210,6,09,22,5,09,12,1210,66,59,2,2,320,320,7412,9711,12,1963
14,1410,7,09,20,4,09,14,1410,27,22,1,1,320,320,6111,9711,8,2003
16,1610,12,09,12,11,09,16,1610,999,999,1,1,320,320,9999,9999,6,2005
16,1610,9,09,16,6,09,16,1610,54,58,1,1,320,320,9211,9711,1,1974
5,0511,9,09,7,9,09,5,0511,21,20,9,9,320,320,9712,9712,3,2001
5,0511,9,09,7,8,09,5,0511,22,15,9,9,320,320,9712,9712,2,2003
5,0511,8,09,21,1,09,5,0511,21,20,9,9,320,320,9999,9999,5,2006
6,0611,1,10,25,11,09,6,0611,999,999,9,9,99,99,9999,9999,7,2006
9,0911,11,09,30,7,09,9,0911,41,38,1,1,320,320,6111,9711,2,1987
9,0911,8,09,24,3,09,9,0911,999,999,9,9,320,320,9999,9711,11,1989
9,0911,8,09,4,6,09,9,0911,16,18,9,9,320,320,6111,9711,7,1993
12,1211,6,09,12,3,09,12,1211,25,25,2,2,320,320,9712,9711,4,2004
12,1211,10,09,11,9,09,12,1211,48,44,2,2,320,320,6111,9711,3,1983
17,1711,6,09,4,5,09,17,1711,23,21,9,9,320,320,9712,9999,12,1999
22,2211,1,10,10,12,09,22,2211,999,999,9,9,99,99,9999,9999,3,2004
5,0512,12,09,21,10,09,5,0512,32,29,2,2,320,320,9998,9711,1,1998
9,0912,10,09,28,8,09,9,0912,17,15,9,9,320,320,9999,9999,6,1996
12,1212,7,09,26,3,09,12,1212,20,22,2,2,320,320,6111,9711,12,2006
12,1212,3,09,21,1,09,12,1212,26,20,9,9,320,320,6111,2221,1,1978
12,1212,6,09,30,4,09,12,1212,23,999,9,9,320,320,9211,9711,12,1999
14,1412,11,09,16,10,09,14,1412,22,15,9,9,320,320,9999,9999,5,2003
14,1412,8,09,23,7,09,14,1412,23,17,9,9,320,320,9999,9999,8,2006
14,1412,11,09,30,7,09,14,1412,21,16,9,9,320,320,9999,9999,3,1984
14,1412,8,09,9,7,09,14,1412,20,999,9,1,320,320,9999,9999,11,1985
14,1412,4,09,24,3,09,14,1412,36,999,1,1,320,320,6111,9711,10,1991
14,1412,12,09,17,11,09,14,1412,999,999,1,1,320,320,9211,9711,6,1992
14,1412,1,10,10,12,09,14,1412,999,999,9,9,99,99,9999,9999,11,1993
14,1412,1,10,3,11,09,14,1412,999,999,9,9,99,99,9999,9999,3,1997
14,1412,8,09,10,7,09,14,1412,999,19,9,9,320,320,9999,9999,3,1997
14,1412,8,09,31,7,09,14,1412,19,15,9,9,320,320,9999,9999,5,1997
14,1412,1,10,4,12,09,14,1412,999,999,9,9,99,99,9999,9999,6,1998
14,1412,10,09,10,9,09,14,1412,19,15,9,9,320,320,9999,9999,9,1999
14,1412,5,09,13,4,09,14,1412,16,26,9,1,320,320,9999,9711,3,1999
14,1412,11,09,14,10,09,14,1412,999,14,9,9,320,320,6111,9711,2,1999
17,1712,3,09,23,2,09,17,1712,999,19,2,9,320,320,4311,9711,5,2001
17,1712,4,09,2,3,09,17,1712,36,22,2,9,320,320,9712,9711,9,2003
17,1712,6,10,29,7,09,17,1712,999,999,9,9,99,99,9999,9999,9,2003
17,1712,12,09,18,11,09,17,1712,18,18,9,2,320,320,9712,9712,8,2006
17,1709,8,09,2,7,09,17,1712,20,20,9,9,320,320,9999,9999,12,2007
17,1708,12,09,3,9,09,17,1712,47,17,9,9,320,320,6111,9711,10,1980
17,1712,2,09,10,2,09,17,1712,49,16,2,9,320,320,8322,9711,5,1982
17,1712,2,10,21,10,09,17,1712,999,999,9,9,99,99,9999,9999,7,1982
17,1712,6,09,7,5,09,17,1712,999,999,9,9,320,320,9999,9999,2,1990
20,2001,5,09,13,4,09,17,1712,18,17,9,9,320,320,6111,9711,6,1994
17,1712,8,09,5,2,09,17,1712,31,29,9,9,320,320,7112,9711,12,1995
17,1712,10,09,1,9,09,17,1712,22,999,9,9,320,320,4311,9712,6,1999
22,2212,4,09,10,3,09,22,2212,21,28,2,2,320,320,9712,9712,12,2007
4,0413,3,10,3,6,09,4,0413,999,999,9,9,99,99,9999,9999,12,1984
10,1013,9,09,30,3,09,10,1013,19,38,9,1,320,320,9999,9999,7,1992
14,1413,6,09,26,1,09,14,1413,999,999,1,9,320,320,9999,9999,3,2000
14,1413,3,10,3,6,09,14,1413,999,999,9,9,99,99,9999,9999,9,2003
14,1413,8,09,17,6,09,14,1413,22,17,9,9,320,320,9999,9999,4,1980
14,1405,11,09,28,10,09,14,1413,48,41,1,1,320,320,9712,9711,1,1984
14,1413,11,09,23,10,09,14,1413,18,17,9,9,320,320,9999,9999,8,1988
14,1413,2,10,3,11,09,14,1413,999,999,9,9,99,99,9999,9999,4,1991
14,1405,3,09,13,2,09,14,1413,18,19,9,9,320,320,6111,9711,8,1992
14,1413,11,09,3,11,09,14,1413,47,26,9,9,57,320,2631,9712,8,1993
16,1613,9,09,4,4,09,16,1613,19,16,9,9,320,320,6111,9711,8,2003
16,1613,2,10,20,3,09,16,1613,999,999,9,9,99,99,9999,9999,8,1989
1,0114,3,09,5,3,09,1,0114,999,999,9,9,320,320,9999,9999,2,2000
1,0114,8,09,20,7,09,1,0114,23,19,9,9,320,320,9999,9999,12,2000
1,0114,5,09,6,3,09,1,0114,19,999,9,9,320,320,9999,9999,8,2001
1,0114,6,09,6,3,09,1,0114,19,999,9,9,320,320,9999,9999,8,2001
1,0114,8,09,12,5,09,1,0114,999,30,9,9,320,320,9712,9712,11,2001
1,0114,12,09,16,11,09,1,0114,22,20,9,9,320,320,9999,9999,5,2001
1,0116,3,10,16,12,09,1,0114,999,999,9,9,99,99,9999,9999,12,2002
1,0114,2,10,14,10,09,1,0114,999,999,9,9,99,99,9999,9999,12,2003
10,1001,11,09,23,7,09,1,0114,17,22,9,9,320,320,9999,9999,3,2003
1,0114,8,09,19,6,09,1,0114,20,999,2,2,320,320,9999,9999,10,2004
1,0114,8,09,2,6,09,1,0114,19,25,9,9,320,320,9999,9999,1,2005
1,0114,4,09,26,2,09,1,0114,999,18,9,9,320,320,9712,9712,9,2005
1,0114,10,09,11,8,09,1,0114,27,30,2,9,320,320,9999,9999,3,2006
1,0114,8,09,14,5,09,1,0114,26,20,2,9,320,320,9999,9999,6,2006
1,0114,9,09,30,7,09,1,0114,999,999,9,9,320,320,9999,9999,4,2006
1,0114,2,10,11,12,09,1,0114,999,999,9,9,99,99,9999,9999,4,1956
1,0114,8,09,26,5,09,1,0114,21,16,9,9,320,320,6111,9711,1,1968
1,0114,12,09,30,10,09,1,0114,25,24,9,9,320,320,9999,9999,9,1973
5,0507,6,09,22,5,09,1,0114,22,17,9,9,320,320,9999,9999,2,1975
1,0114,11,09,16,6,09,1,0114,24,32,9,9,320,320,9999,9999,8,1977
1,0114,12,09,18,9,09,1,0114,21,19,2,2,320,320,9999,9999,11,1981
1,0101,10,09,21,9,09,1,0114,999,999,9,9,320,320,9999,9999,9,1981
5,0505,1,10,8,12,09,1,0114,999,999,9,9,99,99,9999,9999,3,1986
1,0114,8,09,13,5,09,1,0114,20,15,9,9,320,320,9712,9999,12,1986
1,0114,8,09,1,6,09,1,0114,32,999,9,9,320,320,9712,9711,2,1987
1,0114,3,10,18,11,09,1,0114,999,999,9,9,99,99,9999,9999,5,1989
1,0114,5,09,7,4,09,1,0114,22,20,9,9,320,320,9712,9712,3,1994
1,0114,5,09,4,2,09,1,0114,23,16,9,9,320,320,9712,9712,7,1995
1,0114,11,09,6,5,09,1,0114,21,19,9,9,320,320,9999,9999,11,1996
1,0114,1,10,10,11,09,1,0114,999,999,9,9,99,99,9999,9999,3,1996
1,0114,4,09,30,3,09,1,0114,18,21,9,9,99,320,9712,9999,3,1996
5,0513,1,10,5,10,09,1,0114,999,999,9,9,99,99,9999,9999,3,1997
1,0114,12,09,29,10,09,1,0114,999,999,9,9,99,99,6111,9999,12,1997
1,0114,7,09,11,5,09,1,0114,19,27,9,9,320,320,9999,9999,2,1998
1,0114,11,09,30,7,09,1,0114,20,16,9,9,320,320,9999,9999,3,1998
1,0114,2,10,3,11,09,1,0114,999,999,9,9,99,99,9999,9999,4,1999
4,0414,1,10,14,10,09,4,0414,999,999,9,9,99,99,9999,9999,8,2006
4,0414,7,09,27,5,09,4,0414,999,23,9,9,320,320,9999,9711,11,1977
6,0614,12,09,26,8,09,6,0614,23,18,9,9,320,320,9999,9999,11,2002
6,0614,1,10,31,8,09,6,0614,999,999,9,9,99,99,9999,9999,2,1978
6,0614,12,09,11,11,09,6,0614,37,26,9,9,99,99,9999,9999,11,1988
9,0914,3,10,11,8,09,9,0914,999,999,9,9,99,99,9999,9999,5,2001
9,0914,6,10,10,11,09,9,0914,999,999,9,9,99,99,9999,9999,1,2002
10,1014,3,10,7,12,09,10,1014,999,999,9,9,99,99,9999,9999,3,1990
12,1214,1,10,5,11,09,12,1214,999,999,9,9,99,99,9999,9999,9,2003
12,1214,9,09,2,7,09,12,1214,23,24,9,9,320,320,9999,9999,9,2006
12,1214,4,09,17,3,09,12,1214,32,999,9,9,320,320,9999,9999,5,1997
1,0115,9,09,7,7,09,1,0115,18,22,9,9,320,320,9712,9712,11,2000
1,0115,7,09,18,3,09,1,0115,21,20,9,9,320,320,9712,9712,4,2000
1,0115,10,09,18,8,09,1,0115,25,23,9,9,320,320,7319,7531,12,2000
1,0115,4,09,19,3,09,1,0115,21,17,9,9,320,320,9712,9711,3,2000
1,0115,1,10,21,10,09,1,0115,999,999,9,9,99,99,9999,9999,7,2000
1,0115,3,10,23,9,09,1,0115,999,999,9,9,99,99,9999,9999,7,2000
1,0115,5,10,23,10,09,1,0115,999,999,9,9,99,99,9999,9999,1,2000
1,0116,8,09,25,3,09,1,0115,21,24,9,9,320,320,9999,9999,3,2000
1,0115,2,10,27,10,09,1,0115,999,999,9,9,99,99,9999,9999,7,2000
1,0115,5,09,1,4,09,1,0115,23,18,9,9,320,320,9712,9712,9,2001
1,0115,11,09,7,10,09,1,0115,999,23,2,9,320,320,3412,3343,8,2001
1,0115,10,09,14,7,09,1,0115,22,17,9,9,320,320,6111,9711,7,2001
1,0115,5,09,18,5,09,1,0115,26,25,9,9,320,320,9712,9712,10,2001
1,0115,4,09,24,2,09,1,0115,32,24,9,9,320,320,6111,9712,8,2001
1,0108,9,09,2,2,09,1,0115,35,21,9,9,320,320,9999,9999,10,2002
1,0115,9,09,3,7,09,1,0115,29,24,9,9,320,320,9712,9711,3,2002
1,0115,12,09,7,10,09,1,0115,61,26,9,9,320,320,9999,9999,12,2002
1,0115,8,09,13,7,09,1,0115,18,27,9,9,320,320,9712,7531,12,2002
1,0115,5,09,14,4,09,1,0115,24,22,9,9,320,320,9712,9712,6,2003
1,0115,12,09,21,10,09,1,0115,21,22,9,9,320,320,9712,2341,7,2003
1,0115,12,09,27,10,09,1,0115,34,24,9,9,320,320,5131,9712,3,2003
1,0115,2,10,3,11,09,1,0115,999,999,9,9,99,99,9999,9999,9,2004
1,0115,9,09,5,8,09,1,0115,24,19,9,9,320,320,6111,9712,4,2004
1,0115,11,09,5,10,09,1,0115,32,17,9,9,320,320,9712,9712,12,2004
1,0116,11,09,7,7,09,1,0115,32,31,9,9,320,320,9999,9999,9,2004
1,0115,1,10,11,2,09,1,0115,999,999,9,9,99,99,9999,9999,10,2004
1,0115,6,10,17,2,09,1,0115,999,999,9,9,99,99,9999,9999,1,2004
1,0115,4,09,19,2,09,1,0115,19,18,9,9,320,320,9712,9712,9,2004
1,0115,5,09,22,4,09,1,0115,21,17,9,9,320,320,3513,9712,8,2004
1,0115,5,10,29,4,09,1,0115,999,999,9,9,99,99,9999,9999,7,2004
1,0115,10,09,1,9,09,1,0115,20,18,9,9,320,320,7512,9712,7,2005
1,0115,5,09,24,4,09,1,0115,22,21,9,9,320,320,9712,9712,10,2005
1,0115,9,09,24,8,09,1,0115,20,20,9,9,320,320,9712,9712,10,2005
1,0115,3,10,29,10,09,1,0115,999,999,9,9,99,99,9999,9999,5,2005
1,0115,5,10,17,8,09,1,0115,999,999,9,9,99,99,9999,9999,2,2006
1,0115,10,09,28,7,09,1,0115,19,20,9,9,320,320,9712,9712,9,2006
1,0115,9,09,1,9,09,1,0115,23,19,9,9,320,320,9712,9712,8,2007
1,0115,8,09,4,8,09,1,0115,23,21,9,9,320,320,9712,9712,12,2007
1,0115,8,09,11,5,09,1,0115,27,21,2,2,320,320,9712,9712,5,2007
1,0115,4,10,17,8,09,1,0115,999,999,9,9,99,99,9999,9999,9,2007
1,0115,12,09,18,11,09,1,0115,18,20,9,9,320,320,9712,9712,6,2007
1,0115,12,09,5,11,09,1,0115,23,19,9,9,320,320,7231,3513,3,2008
1,0101,7,09,13,2,09,1,0115,999,999,9,9,320,320,9999,9999,7,1969
22,2206,11,09,29,9,09,1,0115,19,14,9,9,320,320,6111,9711,10,1975
1,0115,4,09,2,3,09,1,0115,21,999,9,9,320,320,9999,9999,2,1977
1,0115,12,09,28,8,09,1,0115,21,20,9,9,320,320,9712,9712,2,1978
1,0101,2,10,6,11,09,1,0115,999,999,9,9,99,99,9999,9999,6,1979
14,1402,2,09,28,1,09,1,0115,19,15,9,9,320,320,9999,9999,5,1981
1,0115,4,09,3,2,09,1,0115,999,17,9,9,320,320,9712,9712,5,1982
1,0101,12,09,7,12,09,1,0115,999,999,9,9,320,320,7231,9711,11,1982
5,0501,12,09,17,4,09,1,0115,25,34,9,9,320,320,9712,2635,12,1982
1,0101,12,09,5,11,09,1,0115,20,20,9,9,36,320,5221,3343,5,1983
1,0115,8,09,12,6,09,1,0115,999,19,9,9,320,320,5221,9711,8,1983
1,0115,11,09,27,8,09,1,0115,24,19,9,9,320,320,310,9711,9,1984
1,0115,9,09,3,2,09,1,0115,18,17,9,9,320,320,7311,9711,9,1986
1,0115,7,09,23,6,09,1,0115,27,14,9,9,320,320,7536,9711,9,1986
1,0115,4,10,16,11,09,1,0115,999,999,9,9,99,99,9999,9999,5,1987
1,0115,2,10,31,7,09,1,0115,999,999,9,9,99,99,9999,9999,5,1987
1,0115,5,09,24,2,09,1,0115,21,23,9,9,320,320,9712,9999,5,1988
1,0115,12,09,9,11,09,1,0115,22,29,9,9,320,320,9999,9999,3,1989
1,0115,5,09,23,3,09,1,0115,29,21,2,2,320,320,9712,9712,9,1989
1,0115,8,09,6,7,09,1,0115,24,18,9,9,320,320,7512,9711,5,1990
1,0115,12,09,10,6,09,1,0115,21,20,9,9,320,320,9712,9712,4,1990
1,0115,6,09,10,2,09,1,0115,25,20,9,9,320,320,6111,9711,5,1991
1,0101,5,10,12,11,09,1,0115,999,999,9,9,99,99,9999,9999,2,1991
1,0101,7,09,14,5,09,1,0115,19,20,9,9,320,320,9999,9999,6,1991
1,0115,6,09,15,5,09,1,0115,29,31,9,9,320,320,6111,9711,2,1991
1,0114,3,10,18,12,09,1,0115,999,999,9,9,99,99,9999,9999,4,1991
1,0115,2,10,6,11,09,1,0115,999,999,9,9,99,99,9999,9999,1,1992
1,0101,11,09,12,6,09,1,0115,21,18,9,9,320,320,9712,9712,1,1992
1,0115,1,10,21,9,09,1,0115,999,999,9,9,99,99,9999,9999,1,1992
5,0502,5,10,5,6,09,1,0115,999,999,9,9,99,99,9999,9999,7,1993
1,0115,12,09,8,10,09,1,0115,27,18,9,9,320,320,5221,9711,9,1993
1,0115,11,09,14,9,09,1,0115,19,21,9,9,320,320,6111,8152,5,1993
1,0115,12,09,21,9,09,1,0115,26,26,9,9,320,320,3343,3343,12,1993
1,0115,11,09,23,7,09,1,0115,27,20,9,9,320,320,2411,5142,12,1993
1,0115,5,09,30,1,09,1,0115,20,15,9,9,320,320,3513,9711,2,1993
1,0115,5,09,7,5,09,1,0115,44,19,9,9,320,320,9211,8152,11,1994
1,0115,4,09,10,2,09,1,0115,21,17,9,9,320,320,9712,9711,4,1994
1,0115,3,09,16,2,09,1,0115,26,19,9,9,320,320,6111,9712,3,1994
1,0115,6,09,18,5,09,1,0115,20,16,9,9,320,320,9712,9711,10,1994
1,0115,7,09,29,6,09,1,0115,20,21,9,9,320,320,9712,9712,10,1994
1,0115,2,09,3,2,09,1,0115,18,18,9,9,320,320,6111,9711,8,1995
1,0115,4,09,17,3,09,1,0115,25,18,9,9,320,320,9712,9711,9,1995
1,0115,3,10,19,6,09,1,0115,999,999,9,9,99,99,9999,9999,2,1995
1,0115,8,09,25,6,09,1,0115,20,17,9,9,320,320,9712,9712,11,1995
1,0115,1,10,1,10,09,1,0115,999,999,9,9,99,99,9999,9999,8,1996
1,0115,3,09,2,3,09,1,0115,30,26,9,9,320,320,9712,9711,12,1996
1,0115,4,10,6,5,09,1,0115,999,999,9,9,99,99,9999,9999,7,1996
1,0101,3,09,10,2,09,1,0115,24,999,9,9,36,320,2356,9712,1,1996
1,0115,11,09,28,7,09,1,0115,20,21,2,2,320,320,9712,9712,8,1996
1,0108,12,09,1,10,09,1,0115,999,20,9,9,320,320,9712,8152,3,1997
1,0115,7,09,4,5,09,1,0115,16,999,9,9,320,320,6111,9711,8,1997
1,0115,6,09,26,3,09,1,0115,21,19,9,9,320,320,9712,9712,10,1997
1,0115,3,10,6,10,09,1,0115,999,999,9,9,99,99,9999,9999,7,1998
1,0115,5,10,6,11,09,1,0115,999,999,9,9,99,99,9999,9999,10,1998
1,0115,5,09,9,3,09,1,0115,18,16,9,9,320,320,9999,9999,2,1998
1,0115,6,09,26,2,09,1,0115,18,16,9,9,320,320,5249,9711,2,1998
1,0115,10,09,28,7,09,1,0115,29,28,9,9,320,320,9712,9712,1,1998
1,0115,8,09,15,5,09,1,0115,24,23,9,9,320,320,9999,9999,9,1999
1,0115,10,09,18,9,09,1,0115,18,18,9,9,320,320,9712,9712,12,1999
1,0115,3,10,21,9,09,1,0115,999,999,9,9,99,99,9999,9999,4,1999
1,0115,1,10,30,11,09,1,0115,999,999,9,9,99,99,9999,9999,11,1999
4,0415,1,10,19,1,09,4,0415,999,999,9,9,99,99,9999,9999,11,1984
9,0915,4,09,2,3,09,9,0915,56,999,9,1,320,320,9211,3343,6,1999
10,1015,8,09,3,6,09,10,1015,18,17,9,9,320,320,8322,9711,6,1980
12,1216,8,09,7,7,09,12,1215,23,19,9,9,320,320,9999,9999,5,2000
12,1219,5,10,10,10,09,12,1215,999,999,9,9,99,99,9999,9999,9,2000
12,1219,3,09,5,1,09,12,1215,999,24,9,9,320,320,9999,9999,9,2001
12,1215,5,09,16,4,09,12,1215,20,999,9,9,320,320,9211,9711,6,2001
12,1213,2,10,2,3,09,12,1215,999,999,9,9,99,99,9999,9999,5,2003
12,1215,12,09,17,11,09,12,1215,44,38,2,9,320,320,6111,9999,2,2004
12,1207,9,09,29,7,09,12,1215,25,24,9,9,320,320,6111,9711,12,2004
12,1215,1,10,4,12,09,12,1215,999,999,9,9,99,99,9999,9999,9,2005
1,0101,8,09,17,6,09,12,1215,999,999,9,9,320,44,9999,9999,5,2005
12,1215,2,10,25,11,09,12,1215,999,999,9,9,99,99,9999,9999,4,2005
12,1219,8,09,15,6,09,12,1215,19,20,9,9,320,320,9999,9999,10,1982
12,1213,3,09,13,3,09,12,1215,48,21,2,9,320,320,6111,9711,6,1986
12,1215,3,10,21,12,09,12,1215,999,999,9,9,99,99,9999,9999,7,1989
12,1219,8,09,29,7,09,12,1215,39,15,2,9,320,320,9712,9999,11,1989
12,1215,12,09,21,8,09,12,1215,19,16,9,9,320,320,9712,9712,5,1990
12,1215,5,09,10,3,09,12,1215,38,18,9,9,320,320,6111,9711,9,1991
12,1212,8,09,21,1,09,12,1215,38,37,2,2,320,320,6111,9711,5,1991
12,1215,3,09,25,2,09,12,1215,18,15,9,9,320,320,9999,9999,3,1993
12,1215,7,09,18,5,09,12,1215,17,999,9,9,320,320,9999,9999,9,1994
12,1216,4,10,28,10,09,12,1215,999,999,9,9,99,99,9999,9999,9,1994
12,1215,3,09,10,2,09,12,1215,24,16,9,9,320,320,9999,9999,12,1995
12,1215,2,10,15,12,09,12,1215,999,999,9,9,99,99,9999,9999,7,1995
12,1212,2,09,20,1,09,12,1215,18,17,9,9,320,320,9712,9711,1,1995
12,1214,3,09,19,2,09,12,1215,35,20,2,9,320,320,9999,9999,3,1996
12,1215,1,10,22,10,09,12,1215,999,999,9,9,99,99,9999,9999,1,1996
12,1216,6,09,12,2,09,12,1215,999,999,2,2,320,320,9999,9999,12,1997
12,1215,11,09,18,5,09,12,1215,999,21,9,9,320,320,9999,9999,3,1997
12,1215,5,09,30,3,09,12,1215,29,15,2,9,320,320,6111,9999,3,1997
12,1215,3,10,6,8,09,12,1215,999,999,9,9,99,99,9999,9999,7,1998
1,0116,10,09,17,8,09,12,1215,18,19,9,9,320,320,9999,9999,8,1998
12,1219,2,10,16,12,09,12,1215,999,999,9,9,99,99,9999,9999,4,1999
12,1217,8,09,30,7,09,12,1215,20,21,9,9,320,320,9999,9999,11,1999
1,0116,8,09,23,6,09,1,0116,999,22,9,9,320,320,9999,9999,9,2003
1,0116,8,09,7,5,09,1,0116,21,19,9,9,320,320,9999,9999,2,1986
1,0116,8,09,6,3,09,1,0116,39,35,2,2,320,320,9999,9999,7,1990
1,0116,8,09,25,2,09,1,0116,24,19,9,9,320,320,9999,9999,8,1993
1,0116,8,09,5,8,09,1,0116,26,20,9,9,320,320,9999,9999,8,1998
4,0416,8,09,8,7,09,4,0416,18,15,9,9,320,320,6111,9711,3,2002
4,0416,12,09,19,8,09,4,0416,20,16,9,9,320,320,9211,9712,5,2004
4,0416,2,09,20,1,09,4,0416,19,16,9,9,320,320,6111,9711,3,1985
13,1316,7,09,2,6,09,13,1316,20,999,9,9,320,320,6111,9999,10,2007
22,2216,12,09,9,11,09,22,2216,71,68,2,2,320,320,7531,9711,6,1958
22,2216,6,09,13,4,09,22,2216,33,32,2,2,320,320,6111,9711,1,1994
22,2216,1,10,26,8,09,22,2216,999,999,9,9,99,99,9999,9999,1,1995
1,0117,10,09,27,5,09,1,0117,26,24,9,9,320,320,9999,9999,8,2001
1,0117,11,09,10,9,09,1,0117,21,23,9,9,320,320,9999,9999,3,2005
13,1317,6,09,11,2,09,13,1317,999,999,9,9,320,320,9999,9999,10,2001
13,1317,2,10,16,10,09,13,1317,999,999,9,9,99,99,9999,9999,1,2005
13,1317,10,09,31,8,09,13,1317,44,18,1,9,320,320,9999,9999,3,1983
13,1314,1,10,10,2,09,13,1317,999,999,9,9,99,99,9999,9999,3,1988
13,1301,3,10,13,2,09,13,1317,999,999,9,9,99,99,9999,9999,6,1993
