DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ
3,0301,2,2012,10,1,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0301,3,2012,17,1,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0301,4,2012,21,2,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0301,5,2012,19,1,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0301,7,2012,10,4,3,0301,999,999,9,2,320,320,9,1,9999,9999
3,0301,7,2012,22,5,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0301,10,2012,14,8,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0301,11,2012,18,9,3,0301,999,999,9,9,320,320,9,1,9999,9999
3,0301,11,2012,21,9,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0302,5,2012,9,2,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0303,11,2012,15,8,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0308,10,2012,24,7,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0312,11,2012,17,9,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0314,1,2013,18,7,3,0301,999,999,9,9,320,320,9,9,9999,9999
4,0401,8,2012,9,5,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0301,8,2012,3,7,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0401,2,2013,12,11,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0401,4,2013,4,6,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0401,5,2012,28,2,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0401,7,2012,8,6,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0401,7,2012,9,5,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0401,7,2012,14,6,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0401,10,2012,7,8,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0401,11,2012,26,9,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0403,5,2012,24,2,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0415,7,2012,15,5,4,0401,999,999,9,9,320,320,9,9,9999,9999
4,0415,9,2012,31,7,4,0401,999,999,9,9,320,320,9,9,9999,9999
1,0101,1,2013,17,8,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,2,2013,25,10,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,5,2012,8,2,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,6,2012,1,6,5,0501,999,57,9,9,320,320,9,9,9999,9999
5,0501,6,2012,26,3,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,8,2012,9,4,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,8,2012,14,6,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,8,2012,18,4,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,9,2012,22,5,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,10,2012,1,8,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0501,12,2012,9,8,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0502,6,2012,2,3,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0505,7,2012,12,6,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0505,7,2012,22,5,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0505,12,2012,5,10,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0506,6,2012,25,5,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0511,7,2012,27,6,5,0501,999,999,9,9,320,320,9,9,9999,9999
6,0609,2,2013,3,12,5,0501,999,999,9,9,320,320,9,9,9999,9999
10,1005,2,2012,6,1,5,0501,999,999,9,9,320,320,9,9,9999,9999
14,1420,2,2013,2,11,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0502,3,2013,28,11,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0601,1,2013,19,11,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0601,3,2012,23,1,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0601,6,2013,20,4,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0601,12,2012,15,11,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0603,8,2012,3,8,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0603,8,2012,22,5,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0603,8,2012,31,5,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0606,6,2012,24,4,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0606,8,2012,14,5,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0606,11,2012,17,8,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0606,12,2012,24,8,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0608,1,2013,6,11,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0608,7,2012,15,6,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0608,11,2012,25,9,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0608,12,2012,3,9,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0609,11,2012,15,10,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0613,10,2012,3,9,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0613,11,2012,8,10,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0614,5,2012,2,4,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0614,11,2012,8,8,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0614,11,2012,17,7,6,0601,999,999,9,9,320,320,9,9,9999,9999
6,0614,12,2012,20,6,6,0601,999,999,9,9,320,320,9,9,9999,9999
4,0401,5,2012,1,3,7,0701,999,999,9,9,320,320,9,9,9999,9999
7,0701,11,2012,3,10,7,0701,999,999,9,9,320,320,9,1,9999,9999
13,1302,2,2012,17,1,7,0701,999,999,9,9,320,320,9,9,9999,9999
14,1412,12,2012,3,7,7,0701,999,999,9,9,320,320,9,9,9999,9999
8,0802,5,2012,30,3,8,0801,999,999,9,9,320,320,9,9,9999,9999
8,0802,8,2012,14,6,8,0801,999,999,9,9,320,320,9,9,9999,9999
8,0802,9,2012,18,7,8,0801,999,999,9,9,320,320,9,9,9999,9999
8,0802,10,2012,24,5,8,0801,999,999,9,9,320,320,9,9,9999,9999
8,0804,12,2012,8,10,8,0801,999,999,9,9,320,320,9,9,9999,9999
8,0805,2,2013,31,8,8,0801,999,999,9,9,320,320,9,9,9999,9999
8,0805,12,2012,18,10,8,0801,999,999,9,9,320,320,9,9,9999,9999
9,0901,5,2012,12,4,9,0901,999,36,9,1,320,320,9,9,9999,9999
9,0901,7,2012,10,5,9,0901,999,999,2,2,320,320,9,9,9999,9999
9,0901,7,2012,29,3,9,0901,999,999,9,9,320,320,9,9,9999,9999
9,0901,8,2012,27,3,9,0901,999,999,9,9,320,320,9,9,9999,9999
9,0901,11,2012,15,10,9,0901,999,999,9,9,320,340,9,9,9999,9999
9,0901,11,2012,26,4,9,0901,999,999,9,9,320,320,9,9,9999,9999
9,0904,4,2012,3,2,9,0901,999,999,9,9,320,320,9,1,9999,9999
9,0909,7,2012,29,5,9,0901,999,999,9,9,320,320,9,9,9999,9999
9,0909,8,2012,28,5,9,0901,999,999,9,9,320,320,9,9,9999,9999
9,0909,11,2012,23,10,9,0901,999,999,9,9,320,320,9,9,9999,9999
9,0913,1,2013,18,10,9,0901,999,999,1,9,320,320,9,9,9999,9999
9,0913,10,2012,14,8,9,0901,999,999,9,1,320,320,9,9,9999,9999
11,1105,8,2012,15,6,9,0901,999,999,9,9,320,320,9,1,9999,9999
12,1219,2,2013,3,12,9,0901,999,55,9,2,320,320,9,2,9999,9999
22,2207,4,2012,31,1,9,0901,999,999,9,9,320,320,9,9,9999,9999
5,0506,1,2013,28,12,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0506,2,2012,16,1,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0506,4,2012,13,3,10,1001,999,30,9,2,320,320,9,2,9999,9999
5,0506,5,2012,10,4,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0506,5,2012,10,4,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0506,5,2012,11,4,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0506,6,2012,11,4,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0506,7,2012,10,7,10,1001,999,38,9,9,320,320,9,1,9999,9999
5,0506,7,2012,31,5,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0506,8,2012,27,6,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0506,10,2012,22,8,10,1001,999,66,9,9,320,320,9,9,9999,9999
5,0506,11,2012,20,9,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0513,3,2013,6,11,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0513,5,2012,24,2,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0513,7,2012,24,5,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0513,9,2012,14,8,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0513,10,2012,25,7,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0513,10,2012,30,8,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,1,2013,4,9,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,1,2013,5,9,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,1,2013,9,10,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,2,2012,1,2,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,2,2013,24,10,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,2,2013,27,3,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,3,2012,23,2,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,4,2012,17,4,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,4,2012,28,3,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,4,2013,5,9,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,4,2013,25,10,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,5,2012,24,4,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,6,2012,9,5,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,6,2012,17,5,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,6,2012,22,5,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,7,2012,17,7,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,7,2012,18,1,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,8,2012,5,7,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,8,2012,12,4,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,8,2012,12,7,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,9,2012,9,8,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,9,2012,16,8,10,1001,999,999,9,9,320,320,9,1,9999,9999
10,1001,9,2012,24,7,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,9,2012,29,2,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,10,2012,5,9,10,1001,999,999,9,9,320,840,9,9,9999,9999
10,1001,11,2012,16,10,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,11,2012,18,1,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,11,2012,31,7,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1006,1,2013,26,4,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1006,10,2012,22,8,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1006,10,2012,30,8,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1006,12,2012,31,8,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1008,11,2012,25,7,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1009,3,2012,29,2,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1009,4,2012,21,3,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1009,9,2012,25,6,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1009,10,2012,12,7,10,1001,999,999,9,9,320,320,9,9,9999,9999
11,1101,8,2012,20,6,10,1001,999,999,9,9,320,320,9,9,9999,9999
12,1218,6,2013,15,10,10,1001,999,37,9,2,320,320,9,9,9999,9999
11,1105,1,2013,8,11,11,1101,999,999,9,9,320,320,9,9,9999,9999
1,0101,3,2013,26,11,11,1101,999,999,9,9,320,320,9,1,9999,9999
8,0802,8,2012,5,6,11,1101,999,999,9,9,320,320,9,9,9999,9999
10,1001,4,2013,8,5,11,1101,999,999,9,9,320,840,9,9,9999,9999
10,1001,5,2012,15,2,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,1,2013,9,10,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,1,2013,17,10,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,1,2013,21,12,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,2,2012,9,1,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,2,2012,17,1,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,2,2013,21,12,11,1101,999,999,9,2,320,320,9,9,9999,9999
11,1101,2,2013,22,11,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,2,2013,30,10,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,3,2012,24,2,11,1101,999,999,9,9,320,320,9,1,9999,9999
11,1101,5,2012,16,1,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,6,2012,15,5,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,9,2012,9,8,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,10,2012,2,10,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,10,2012,6,9,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,11,2012,13,11,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1102,2,2013,12,11,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1103,1,2013,24,10,11,1101,999,42,9,9,320,320,9,9,9999,9999
11,1105,6,2012,20,3,11,1101,999,999,9,9,320,320,9,1,9999,9999
11,1105,9,2012,4,9,11,1101,999,999,9,9,320,320,9,9,9999,9999
1,0101,10,2012,31,8,12,1201,999,999,9,9,320,723,9,9,9999,9999
12,1201,8,2012,24,5,12,1201,999,999,9,9,320,320,9,9,9999,9999
12,1204,2,2013,6,11,12,1201,999,999,9,9,320,320,9,9,9999,9999
12,1204,10,2012,5,9,12,1201,999,999,9,9,320,320,9,9,9999,9999
12,1227,7,2012,13,7,12,1201,999,999,9,9,320,320,9,9,9999,9999
13,1301,3,2012,30,1,12,1201,999,999,9,9,320,320,9,9,9999,9999
13,1301,2,2013,7,9,13,1301,999,24,9,9,320,320,9,9,9999,9999
13,1301,3,2013,14,12,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,4,2012,1,3,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,4,2012,2,3,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,4,2012,13,3,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,4,2013,28,11,13,1301,999,45,9,2,320,320,9,4,9999,9999
13,1301,5,2012,11,4,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,5,2012,17,4,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,5,2012,19,3,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,6,2012,8,5,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,6,2012,12,3,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,7,2012,25,5,13,1301,999,999,9,9,320,320,9,1,9999,9999
13,1301,8,2012,6,8,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,9,2012,8,6,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,9,2012,10,2,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,10,2012,6,8,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,10,2012,13,7,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,11,2012,26,7,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1301,12,2012,19,9,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1302,4,2013,21,9,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1302,8,2012,12,6,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1306,5,2012,30,3,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1306,11,2012,10,8,13,1301,999,999,9,9,320,320,9,9,9999,9999
13,1307,2,2013,30,11,13,1301,999,999,9,9,320,320,9,9,9999,9999
14,1401,2,2013,21,11,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,3,2012,9,2,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,3,2012,11,1,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,4,2013,13,12,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,6,2012,30,4,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,7,2012,5,6,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,7,2012,9,4,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,8,2012,1,8,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,8,2012,25,7,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,10,2012,5,9,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1401,12,2012,26,9,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1402,10,2012,1,8,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1402,10,2012,27,8,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1406,4,2013,5,12,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1406,10,2012,13,9,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1406,12,2012,22,10,14,1401,999,999,9,1,320,320,9,1,9999,9999
14,1412,1,2013,31,10,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,2,2012,17,1,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,2,2012,24,1,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,2,2013,25,10,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,3,2012,6,2,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,5,2012,23,3,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,6,2012,26,4,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,7,2012,5,6,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,11,2012,21,2,14,1401,999,999,9,9,320,320,9,9,9999,9999
14,1412,12,2012,31,10,14,1401,999,999,9,9,320,320,9,9,9999,9999
2,0202,3,2013,26,11,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1501,1,2013,2,3,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1501,4,2012,4,1,15,1501,999,28,9,2,320,320,9,9,9999,9999
15,1501,5,2012,23,3,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1501,5,2012,24,2,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1501,6,2012,3,4,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1501,6,2012,9,5,15,1501,999,64,9,2,320,320,9,2,9999,9999
15,1501,9,2012,23,5,15,1501,999,31,9,9,320,320,9,9,9999,9999
15,1503,2,2013,30,10,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1503,3,2012,7,2,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1504,1,2013,24,9,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1504,6,2012,21,2,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1504,9,2012,23,2,15,1501,999,999,9,9,320,320,9,1,9999,9999
15,1504,11,2012,6,11,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1505,7,2012,16,5,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1502,4,2013,13,12,16,1601,999,999,9,9,320,320,9,9,9999,9999
16,1601,9,2012,20,6,16,1601,999,999,9,9,320,320,9,9,9999,9999
16,1601,12,2012,7,8,16,1601,999,999,9,9,320,320,9,9,9999,9999
16,1604,10,2012,25,3,16,1601,999,999,9,2,320,320,9,9,9999,9999
16,1605,10,2012,22,8,16,1601,999,999,9,9,320,320,9,9,9999,9999
16,1607,2,2013,1,3,16,1601,999,999,9,9,320,320,9,9,9999,9999
16,1609,12,2012,26,10,16,1601,999,999,1,1,320,320,9,9,9999,9999
16,1610,2,2013,16,11,16,1601,999,999,9,9,320,320,9,9,9999,9999
16,1610,7,2012,30,3,16,1601,999,999,1,1,320,320,9,9,9999,9999
16,1610,8,2012,2,5,16,1601,999,999,9,9,320,320,9,9,9999,9999
16,1610,10,2012,31,5,16,1601,999,999,9,9,320,320,9,9,9999,9999
16,1616,12,2012,3,7,16,1601,999,999,9,9,320,320,9,9,9999,9999
20,2006,10,2012,3,9,16,1601,999,999,9,9,320,320,9,9,9999,9999
17,1701,2,2013,15,11,17,1701,999,999,9,9,320,320,9,9,9999,9999
2,0203,10,2012,28,6,18,1801,999,999,9,9,320,320,9,9,9999,9999
12,1216,3,2012,23,2,18,1801,999,999,9,9,320,320,9,9,9999,9999
15,1503,12,2012,6,12,18,1801,999,999,9,9,320,320,9,1,9999,9999
18,1801,8,2012,3,7,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1801,8,2012,16,8,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1801,8,2012,20,7,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1801,11,2012,10,9,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1802,1,2013,22,3,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1802,3,2012,3,2,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1802,6,2012,13,4,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1802,9,2012,8,8,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1803,3,2013,15,10,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,3,2012,5,3,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,5,2012,3,4,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,5,2012,13,3,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,5,2012,28,2,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,6,2012,11,4,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,7,2012,2,7,18,1801,999,999,9,9,320,320,9,1,9999,9999
18,1804,7,2012,4,6,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,7,2012,15,5,18,1801,999,999,2,2,320,320,9,9,9999,9999
18,1804,8,2012,15,5,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,8,2012,30,7,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,9,2012,4,7,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,9,2012,30,7,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,10,2012,5,6,18,1801,999,999,2,2,320,320,9,9,9999,9999
18,1804,11,2012,11,6,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,11,2012,18,10,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,11,2012,20,9,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1804,11,2012,23,10,18,1801,999,999,9,9,320,320,9,9,9999,9999
18,1805,12,2012,17,12,18,1801,999,999,9,9,320,320,9,9,9999,9999
19,1904,12,2012,20,3,18,1801,999,999,2,2,320,320,9,9,9999,9999
1,0101,2,2012,17,1,19,1901,999,999,9,9,320,320,9,9,9999,9999
1,0101,3,2013,17,12,19,1901,999,999,9,9,320,320,9,9,9999,9999
15,1507,8,2012,20,7,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,1,2013,3,12,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,1,2013,23,4,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,1,2013,26,11,19,1901,999,999,2,2,320,320,9,9,9999,9999
19,1901,4,2012,7,3,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,4,2012,24,2,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,6,2012,4,5,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,6,2012,9,5,19,1901,999,999,2,9,320,320,9,9,9999,9999
19,1901,6,2012,17,2,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,6,2012,30,4,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,7,2012,27,4,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,9,2012,15,2,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,10,2012,5,9,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,10,2012,26,9,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1901,12,2012,2,11,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1902,5,2012,17,5,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1903,6,2012,18,4,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1903,10,2012,5,9,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1904,2,2013,27,11,19,1901,999,999,2,2,320,320,9,9,9999,9999
19,1904,4,2013,24,4,19,1901,999,30,9,9,320,320,9,9,9999,9999
19,1904,5,2012,20,4,19,1901,999,999,2,2,320,320,9,9,9999,9999
19,1904,6,2012,28,5,19,1901,999,999,2,2,320,320,9,9,9999,9999
19,1904,7,2012,20,6,19,1901,999,999,2,2,320,320,9,9,9999,9999
19,1904,7,2012,23,4,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1904,11,2012,24,10,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1904,11,2012,31,10,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1905,3,2013,3,8,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1905,3,2013,6,8,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1905,7,2012,25,5,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1905,7,2012,28,5,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1905,11,2012,30,7,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1908,4,2012,8,3,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1909,2,2013,27,12,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1909,4,2012,24,2,19,1901,999,999,9,9,320,320,9,9,9999,9999
19,1909,11,2012,9,8,19,1901,999,999,9,9,320,320,9,9,9999,9999
20,2011,12,2012,5,10,19,1901,999,999,9,9,320,320,9,9,9999,9999
1,0101,6,2012,2,4,20,2001,999,45,9,9,320,320,9,9,9999,9999
17,1703,12,2012,14,4,20,2001,999,999,9,9,320,320,9,9,9999,9999
19,1901,2,2013,30,7,20,2001,999,999,9,9,320,320,9,9,9999,9999
20,2001,7,2012,23,1,20,2001,999,999,9,9,320,320,9,9,9999,9999
20,2001,8,2012,11,5,20,2001,999,999,9,9,320,320,9,9,9999,9999
20,2007,1,2013,10,8,20,2001,999,999,9,9,320,320,9,9,9999,9999
20,2007,1,2013,22,5,20,2001,999,999,9,9,320,320,9,9,9999,9999
