ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GURPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD
2009,1,7,106,1,2,43,0,0,0,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,1,11,2008,106,2,2122,9, ,1,49,1,26,2,2,9,1,7136, ,3, 
2009,1,2,108,1,2,33,0,0,0,1,29,2,1,1,2, ,1,2, ,1,99,99,99,99,99,2,1,2009,108,1,1122,1,9,1,36,1,39,2,1,1,1,5169, ,4,2
2009,1,16,108,1,2,37,0,0,0,1,39,1,1,2,1,7124, ,2, ,1,99,99,99,99,99,13,1,2009,108,1,2122,9, ,1,36,1,29,2,1,2,1,7124, ,3, 
2009,1,20,108,1,2,19,0,0,0,1,49,1,6,1,1,3131, ,2, ,3,3,0,2,1,0,20,1,2009,108,1,2122,2, ,1,67,1,29,2,1,1,1,5220, ,3, 
2009,1,5,108,1,2,35,0,0,0,1,23,1,2,1,2, ,1,2, ,3,1,0,0,1,0,5,1,2009,108,1,1122,2, ,1,25,1,23,1,2,1,1,8263, ,3, 
2009,1,6,108,1,1,15,0,0,0,1,29,1,1,1,2, ,9,2, ,4,99,99,99,99,99,6,1,2009,920,2,1122,1,9,1,99,9,99,4,1,1,1,9211, ,3, 
2009,1,3,109,1,2,26,0,0,0,1,99,3,9,1,2, ,1,2, ,1,99,99,99,99,99,2,1,2009,109,9,2122,2, ,1,99,9,99,2,6,1,9, , ,3, 
2009,1,29,109,1,2,30,0,0,0,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,28,1,2009,109,2,1122,2, ,1,99,1,10,3,2,9,1,6113, ,3, 
2009,1,16,109,1,1,48,0,0,0,1,39,1,2,1,1,8263, ,2, ,9,0,0,0,0,0,15,1,2009,109,1,1122,2, ,1,38,1,29,1,2,1,1,5220, ,4,1
2009,1,22,109,1,2,29,0,0,0,1,29,1,2,1,1,9111, ,2, ,2,0,0,0,0,0,22,1,2009,109,2,2122,2, ,1,30,1,29,1,2,1,1,8263, ,4,1
2009,1,23,109,1,2,17,0,0,0,1,39,1,2,1,1,8263, ,2, ,3,0,0,0,0,0,22,1,2009,109,2,2122,2, ,1,19,1,29,1,2,1,1,8322, ,4,1
2009,1,17,110,1,2,31,0,0,0,1,29,2,2,1,2, ,1,2, ,2,0,0,0,0,0,17,1,2009,110,2,1222,2, ,1,27,1,29,2,2,1,1,5220, ,3, 
2009,1,19,110,1,2,19,0,0,0,1,33,1,1,1,2, ,3,2, ,3,99,99,99,99,99,3,1,2009,110,1,2112,2, ,1,28,1,49,2,1,1,1,8322, ,4,1
2009,1,8,101,1,1,46,0,0,0,1,29,2,6,1,1,5220, ,2, ,1,99,99,99,99,99,3,1,2009,101,1,2122,2, ,2,42,1,29,2,6,1,2, ,1,4,1
2009,1,16,101,1,1,31,0,0,0,1,39,2,6,1,1,5220, ,2, ,10,99,99,99,99,99,14,1,2009,108,1,2122,2, ,1,50,1,49,2,6,1,1,1314, ,4,1
2009,1,15,101,1,1,28,0,0,0,1,59,1,6,1,1,1314, ,2, ,10,99,99,99,99,99,13,1,2009,101,1,1122,2, ,1,62,1,49,2,6,1,1,1314, ,4,1
2009,1,2,115,1,2,30,0,0,0,1,39,1,1,1,1,9112, ,2, ,2,0,0,0,0,0,1,1,2009,115,1,1222,2, ,1,37,1,29,1,1,1,1,7123, ,4,1
2009,1,2,116,1,2,28,0,0,0,1,29,3,1,1,2, ,1,2, ,3,3,0,0,1,2,1,1,2009,116,1,1122,2, ,1,27,1,29,9,1,1,1,9112, ,4,1
2009,1,19,116,1,2,18,0,0,0,1,49,3,1,1,1,5220, ,2, ,2,99,99,99,99,99,15,1,2009,116,1,1121,1,1,1,17,1,26,3,1,1,1,8263, ,4,1
2009,1,8,201,2,1,15,0,0,0,1,44,1,1,1,2, ,3,2, ,10,0,0,0,0,0,7,1,2009,201,1,1222,2, ,2,45,2,10,2,1,1,2, ,1,6, 
2009,1,5,201,1,2,50,0,0,0,1,23,2,1,1,2, ,1,2, ,1,0,0,0,0,0,5,1,2009,201,1,1112,2, ,1,65,1,46,2,1,1,2, ,2,4,1
2009,1,9,201,1,2,33,0,0,0,1,46,2,1,1,2, ,1,2, ,10,3,0,0,1,2,5,1,2009,201,1,2121,2, ,2,50,1,26,1,1,1,1,5220, ,4,1
2009,1,20,201,1,2,17,0,0,0,1,31,2,1,1,1,5220, ,2, ,1,0,0,0,0,0,19,1,2009,207,1,1122,9, ,1,24,1,31,2,1,1,1,8322, ,4,1
2009,1,27,201,1,2,30,0,0,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,26,1,2009,201,1,2122,2, ,1,35,1,26,2,1,1,1,9211, ,4,1
2009,1,24,202,1,2,25,0,0,0,1,25,2,1,1,2, ,1,2, ,10,0,0,0,0,0,24,1,2009,202,2,1222,2, ,1,50,2,10,1,1,1,1,9211, ,4,1
2009,1,9,201,1,2,24,0,0,0,1,23,3,1,1,2, ,1,2, ,2,0,0,0,0,0,9,1,2009,201,1,1222,2, ,1,28,1,26,3,1,1,1,5169, ,3, 
2009,1,2,203,1,2,37,0,0,0,1,26,1,1,1,2, ,1,2, ,2,4,2,2,0,0,29,12,2008,203,9,2122,2, ,1,40,1,33,2,1,1,1,5169, ,4,1
2009,1,12,203,1,2,38,0,0,0,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,11,1,2009,203,1,2122,2, ,1,46,1,26,2,1,1,1,9211, ,4,1
2009,1,29,203,1,2,25,0,0,0,1,26,2,1,1,2, ,1,2, ,10,0,0,0,0,0,28,1,2009,203,1,2122,2, ,1,30,1,26,2,1,1,1,9211, ,4,1
2009,1,8,204,1,2,21,0,0,0,1,33,1,1,1,2, ,1,2, ,1,0,0,0,0,0,6,1,2009,204,1,2122,2, ,1,28,1,32,1,1,1,1,9211, ,4,1
2009,1,26,206,1,2,57,0,0,0,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,23,1,2009,206,1,2122,2, ,1,59,2,10,2,1,1,1,9211, ,4,1
2009,1,5,206,1,2,28,0,0,0,1,26,3,1,1,1,9131, ,2, ,4,0,0,0,0,0,4,1,2009,206,1,1222,2, ,2,52,2,10,1,1,1,2, ,1,3, 
2009,1,1,207,1,1,18,0,0,0,1,26,1,1,1,1,9211, ,9, ,4,0,0,0,0,0,31,12,2008,207,2,1122,2, ,1,52,1,22,2,1,1,1,9211, ,4,1
2009,1,2,207,1,2,22,0,0,0,1,26,3,1,1,1,9131, ,2, ,9,0,0,0,0,0,31,12,2008,208,2,1122,2, ,1,25,1,26,3,1,1,1,9141, ,4,1
2009,1,12,207,1,2,31,0,0,0,1,26,3,1,1,2, ,1,2, ,2,0,0,0,0,0,11,1,2009,207,1,2221,2, ,1,32,2,10,3,1,1,1,9211, ,4,2
2009,1,13,207,1,2,25,0,0,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,7,1,2009,207,2,1122,2, ,1,26,1,26,2,1,1,1,9999, ,4,1
2009,1,29,302,1,2,17,0,0,0,2,10,2,2,1,2, ,1,2, ,1,1,0,0,1,0,28,1,2009,302,1,1121,2, ,1,20,1,99,2,2,1,1,7412, ,3, 
2009,1,18,301,1,2,33,0,0,0,2,10,1,1,1,2, ,1,2, ,10,2,0,2,0,0,18,1,2009,301,2,1121,2, ,1,52,1,23,3,1,1,1,9211, ,3, 
2009,1,24,301,1,1,22,0,0,0,1,26,1,1,1,1,9211, ,2, ,4,1,0,0,0,1,24,1,2009,301,2,1121,2, ,1,55,1,23,3,1,1,1,9211, ,3, 
2009,1,27,301,1,2,33,0,0,0,1,33,2,1,2,1,5123, ,2, ,1,0,0,0,0,0,27,1,2009,301,2,1121,2, ,1,35,1,33,2,1,1,1,3226, ,3, 
2009,1,27,301,1,1,48,0,0,0,1,26,2,1,1,1,5141, ,2, ,1,0,0,0,0,0,27,1,2009,301,2,2122,2, ,2,52,1,26,2,1,1,2, ,1,3, 
2009,1,27,308,1,2,21,0,0,0,1,44,2,1,1,2, ,1,2, ,1,0,0,0,0,0,26,1,2009,308,9,1122,2, ,1,31,1,33,2,1,1,1,8322, ,3, 
2009,1,5,316,1,2,79,0,0,0,1,21,1,2,1,1,9211, ,2, ,6,0,0,0,0,0,29,12,2008,1316,1,1122,2, ,1,43,1,22,2,2,1,1,5169, ,4,1
2009,1,14,401,1,2,38,0,0,0,1,29,2,1,1,2, ,1,2, ,1,0,0,0,0,0,14,1,2009,415,1,2122,2, ,1,34,1,39,2,1,1,1,9211, ,4,1
2009,1,9,401,1,2,24,0,0,0,1,29,2,1,1,2, ,3,2, ,1,0,0,0,0,0,7,1,2009,401,1,2122,2, ,1,25,1,39,2,2,1,1,5220, ,4,1
2009,1,6,401,1,2,28,0,0,0,1,29,2,1,1,2, ,1,2, ,1,0,0,0,0,0,3,1,2009,414,1,1122,2, ,1,32,1,29,2,2,9,1,5220, ,4,1
2009,1,6,401,1,2,53,0,0,0,1,29,1,2,1,2, ,1,2, ,3,0,0,0,0,0,4,1,2009,401,1,1122,2, ,1,50,1,29,2,9,1,1,9211, ,4,1
2009,1,6,401,1,2,16,0,0,0,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,5,1,2009,401,2,1122,2, ,1,22,1,29,2,2,1,1,9211, ,4,1
2009,1,6,401,1,2,40,0,0,0,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,3,1,2009,401,1,1122,2, ,1,41,1,29,2,2,1,1,9211, ,4,1
2009,1,6,401,1,2,33,0,0,0,1,29,2,2,1,1,9111, ,2, ,1,0,0,0,0,0,6,1,2009,406,9,2122,2, ,1,30,1,29,2,2,1,1,9211, ,4,1
2009,1,2,401,1,2,29,0,0,0,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,12,12,2008,404,2,1122,2, ,1,35,1,29,2,2,1,1,9211, ,4,1
2009,1,19,401,1,2,32,0,0,0,1,46,1,1,1,2, ,1,2, ,2,0,0,0,0,0,17,1,2009,413,1,1121,2, ,1,33,1,33,1,1,1,2, ,6,4,1
2009,1,19,401,1,2,14,0,0,0,1,10,1,1,1,2, ,1,2, ,9,0,0,0,0,0,19,1,2007,413,2,2112,1,1,1,23,1,33,9,1,1,2, ,6,4,1
2009,1,21,401,1,2,17,0,0,0,1,23,1,9,1,2, ,1,2, ,2,99,99,99,99,99,20,1,2009,413,9,1121,2, ,1,28,1,99,2,2,9,1,7122, ,4,1
2009,1,23,401,1,1,53,0,0,0,1,32,1,1,1,1,5220, ,9, ,3,0,0,0,0,0,15,1,2009,403,2,2122,1,4,2,44,1,99,1,1,1,2, ,1,4,1
2009,1,26,401,1,2,52,0,0,0,1,32,2,9,1,2, ,1,2, ,1,0,0,0,0,0,25,1,2009,401,1,1122,2, ,1,55,1,26,2,2,1,2, ,6,4,1
2009,1,27,401,1,2,24,0,0,0,1,46,2,1,1,2, ,1,2, ,1,0,0,0,0,0,25,1,2009,401,1,1121,9, ,1,25,1,45,2,2,1,1,8263, ,4,1
2009,1,24,401,1,2,16,0,0,0,1,44,1,1,1,2, ,3,2, ,10,99,99,99,99,99,22,1,2009,401,9,2122,2, ,2,27,1,45,1,1,1,1,7412, ,4,1
2009,1,13,401,1,2,28,0,0,0,1,45,2,1,1,1,9998, ,2, ,1,1,0,0,1,0,19,12,2008,304,1,2121,2, ,1,32,1,46,2,1,1,1,1314, ,1, 
2009,1,12,401,1,2,23,0,0,0,1,39,1,9,1,2, ,1,2, ,3,99,99,99,99,99,10,1,2009,413,9,2122,2, ,1,22,1,99,1,6,1,1,9999, ,1, 
2009,1,29,401,1,2,30,0,0,0,1,29,2,6,1,1,9131, ,2, ,1,99,99,99,99,99,28,1,2009,401,9,1222,2, ,1,42,1,29,2,6,1,9, , ,1, 
2009,1,1,401,1,2,23,0,0,0,1,33,3,2,1,2, ,1,2, ,3,0,0,0,0,0,1,1,2009,401,2,1122,2, ,1,27,1,33,3,1,1,1,9211, ,3, 
2009,1,3,401,1,2,40,0,0,0,1,26,3,2,1,2, ,1,2, ,2,99,99,99,99,99,3,1,2009,401,2,1122,2, ,1,99,1,33,3,2,1,1,5169, ,3, 
2009,1,4,401,1,2,39,0,0,0,1,26,1,1,1,2, ,1,2, ,10,0,0,0,0,0,4,1,2009,401,2,2122,2, ,1,25,1,33,3,1,1,1,9211, ,3, 
2009,1,7,401,1,2,60,0,0,0,2,10,3,2,1,1,9131, ,2, ,2,0,0,0,0,0,7,1,2009,401,2,2121,2, ,1,65,1,23,3,2,1,1,9211, ,3, 
2009,1,23,402,1,2,63,0,0,0,1,21,2,2,1,2, ,1,2, ,1,0,0,0,0,0,23,1,2009,402,1,1122,2, ,1,66,1,49,2,2,1,2, ,2,4,1
2009,1,7,402,1,1,18,0,0,0,1,45,1,2,1,2, ,3,2, ,4,2,0,2,0,0,6,9,2008,402,2,2122,2, ,1,53,1,22,2,2,1,1,9211, ,4,1
2009,1,7,402,1,2,52,0,0,0,2,10,2,2,1,2, ,1,2, ,1,2,1,1,0,0,6,9,2008,402,2,2122,2, ,1,53,1,22,2,2,1,1,9211, ,4,1
2009,1,20,402,1,2,22,0,0,0,2,10,3,2,1,2, ,1,2, ,2,0,0,0,0,0,20,1,2009,402,2,1122,2, ,1,26,2,10,3,2,1,1,9211, ,4,1
2009,1,20,403,1,2,27,0,0,0,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,18,1,2009,403,9,2122,2, ,1,27,1,29,2,2,1,1,9211, ,4,1
2009,1,20,403,1,2,40,0,0,0,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,18,1,2009,403,9,2122,2, ,1,42,1,29,2,2,9,1,9211, ,4,1
2009,1,18,406,1,2,55,0,0,0,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,18,1,2009,406,1,1122,2, ,1,53,1,29,2,2,1,1,9211, ,3, 
2009,1,7,412,1,2,20,0,0,0,1,29,1,2,1,2, ,1,2, ,1,99,99,99,99,99,7,1,2009,412,1,1222,2, ,1,28,1,29,1,2,1,1,9211, ,3, 
2009,1,3,501,1,1,44,0,0,0,1,45,3,1,1,1,9211, ,2, ,2,2,0,0,2,0,3,1,2009,501,1,2221,2, ,2,31,1,26,3,1,1,2, ,1,3, 
2009,1,16,501,1,2,33,0,0,0,1,33,3,1,1,2, ,1,2, ,2,99,99,99,99,99,16,1,2009,501,1,1122,2, ,1,32,1,26,3,1,1,2, ,4,3, 
2009,1,16,501,1,2,26,0,0,0,1,33,2,1,1,1,5220, ,2, ,3,99,99,99,99,99,16,1,2009,501,1,1122,2, ,1,25,1,26,2,1,1,1,9998, ,3, 
2009,1,19,501,1,2,18,0,0,0,1,22,3,1,1,2, ,1,2, ,2,1,0,0,0,1,19,1,2009,501,1,1122,2, ,1,24,1,23,3,1,1,1,9112, ,3, 
2009,1,22,501,1,2,25,0,0,0,2,10,3,1,1,2, ,1,2, ,2,99,99,99,99,99,22,1,2009,501,1,1222,2, ,1,40,1,22,3,1,1,1,9313, ,3, 
2009,1,24,501,1,2,40,0,0,0,1,46,2,1,1,1,1314, ,2, ,1,99,99,99,99,99,22,1,2009,501,1,1222,2, ,1,38,1,46,2,1,1,1,1314, ,3, 
2009,1,1,501,1,1,25,0,0,0,2,10,2,1,1,1,9998, ,2, ,1,1,0,0,0,1,31,12,2008,501,1,2221,2, ,2,23,2,10,2,1,9,2, ,1,3, 
2009,1,2,501,1,2,24,0,0,0,1,46,1,1,1,2, ,1,2, ,2,99,99,99,99,99,2,1,2009,501,1,1122,2, ,1,24,1,46,1,1,1,1,7137, ,4,1
2009,1,5,501,1,1,50,0,0,0,1,45,1,1,1,1,6111, ,2, ,10,99,99,99,99,99,6,12,2008,501,1,2122,2, ,2,52,1,29,3,1,1,1,9131, ,1, 
2009,1,12,501,1,2,17,0,0,0,1,39,1,1,1,2, ,3,2, ,4,99,99,99,99,99,12,1,2009,501,1,1222,2, ,2,50,2,10,1,1,1,1,9133, ,6, 
2009,1,4,506,1,2,51,0,0,0,1,24,2,1,1,2, ,1,2, ,1,99,99,99,99,99,4,1,2009,506,1,1122,2, ,1,54,1,26,2,1,1,1,9211, ,4,1
2009,1,9,506,1,2,20,0,0,0,1,32,3,1,1,2, ,1,2, ,3,0,0,0,0,0,9,1,2009,506,1,1222,2, ,1,24,1,32,3,1,1,1,5169, ,4,1
2009,1,26,506,1,2,30,0,0,0,1,49,2,1,1,1,3310, ,2, ,1,99,99,99,99,99,25,1,2009,506,1,1222,2, ,1,33,1,33,2,2,1,1,9211, ,4,1
2009,1,2,511,1,2,18,0,0,0,1,26,3,1,1,1,9131, ,2, ,2,99,99,99,99,99,18,12,2008,511,2,2122,2, ,1,25,2,10,3,1,1,1,8263, ,4,1
2009,1,12,602,1,2,29,0,0,0,1,25,1,1,1,2, ,1,2, ,3,99,99,99,99,99,12,1,2009,602,2,1122,2, ,1,31,1,26,1,1,1,1,9211, ,4,1
2009,1,5,604,1,2,17,0,0,0,1,33,1,1,1,2, ,1,2, ,2,99,99,99,99,99,2,1,2009,604,2,1122,2, ,1,20,1,26,1,1,1,1,9211, ,4,1
2009,1,10,606,1,2,69,0,0,0,2,10,1,6,1,2, ,1,2, ,2,99,99,99,99,99,10,1,2009,606,2,1122,2, ,1,73,2,10,3,6,1,1,9211, ,3, 
2009,1,6,610,1,2,16,0,0,0,1,24,1,1,1,2, ,1,2, ,3,0,0,0,0,0,6,1,2009,610,2,2122,2, ,1,19,1,29,1,1,1,1,9211, ,4,2
2009,1,25,613,1,2,28,0,0,0,1,24,2,1,1,1,9131, ,2, ,1,2,0,0,1,1,25,1,2009,613,1,1122,2, ,1,38,2,10,2,1,1,1,9211, ,3, 
2009,1,17,719,1,2,20,0,0,0,1,39,1,2,1,2, ,3,2, ,3,99,99,99,99,99,17,1,2009,719,1,1122,2, ,1,22,1,29,1,2,1,1,9211, ,3, 
2009,1,16,701,1,1,12,0,0,0,1,23,1,2,1,2, ,3,2, ,4,2,0,0,1,1,15,1,2009,701,2,2121,2, ,2,36,1,24,2,2,1,1,9112, ,6, 
2009,1,24,709,1,2,43,0,0,0,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,23,1,2009,709,2,1221,2, ,1,53,1,29,2,2,1,1,9211, ,4,1
2009,1,27,805,1,2,53,0,0,0,2,10,2,2,1,1,9112, ,2, ,6,99,99,99,99,99,23,1,2009,805,2,1222,2, ,1,33,1,29,2,2,1,1,5220, ,4,2
2009,1,20,922,1,2,40,0,0,0,1,23,2,1,1,2, ,1,2, ,9,0,0,0,0,0,18,1,2009,922,1,1122,2, ,1,99,1,99,2,9,9,9, , ,4,1
2009,1,29,922,1,2,33,0,0,0,2,10,1,6,1,2, ,1,2, ,2,99,99,99,99,99,29,1,2009,922,1,1222,2, ,1,35,2,10,3,6,1,2, ,1,3, 
2009,1,1,919,1,2,55,0,0,0,2,10,2,6,1,2, ,1,2, ,1,99,99,99,99,99,1,1,2009,919,2,1222,2, ,1,58,1,29,2,6,1,1,9211, ,3, 
2009,1,6,916,1,2,25,0,0,0,2,10,2,2,1,2, ,1,2, ,1,3,0,0,2,1,17,12,2008,916,2,1122,2, ,1,27,1,29,2,1,1,1,9211, ,4,1
2009,1,26,909,1,2,40,0,0,0,2,10,1,2,1,2, ,2,1,2,2,0,0,0,0,0,26,1,2009,909,2,1222,2, ,1,99,9,99,1,2,1,9, , ,4,2
2009,1,29,909,1,1,18,0,0,0,1,33,3,1,1,1,7311, ,2, ,9,99,99,99,99,99,29,1,2009,909,2,2122,2, ,1,24,1,32,3,1,1,1,9211, ,3, 
2009,1,13,902,1,2,18,0,0,0,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,15,12,2008,902,1,1222,2, ,1,56,1,29,3,1,1,1,5220, ,4,1
2009,1,1,1101,1,1,60,0,0,0,1,21,2,1,1,1,6113, ,2, ,10,4,0,1,2,1,1,1,2009,1101,2,1121,2, ,1,20,1,26,3,1,1,1,9211, ,3, 
2009,1,6,1101,1,2,26,0,0,0,1,10,3,2,1,2, ,1,2, ,2,0,0,0,0,0,6,1,2009,1101,2,1222,2, ,1,34,1,10,3,2,1,1,7122, ,3, 
2009,1,8,1101,1,2,22,0,0,0,1,45,1,1,1,1,4131, ,2, ,2,0,0,0,0,0,8,1,2009,1101,1,2122,2, ,1,23,1,45,1,1,1,2, ,4,3, 
2009,1,13,1101,1,2,23,0,0,0,1,22,2,1,1,2, ,1,2, ,1,0,0,0,0,0,13,1,2009,1101,1,1122,2, ,1,28,1,26,2,2,1,1,7411, ,3, 
2009,1,18,1101,1,2,48,0,0,0,1,33,1,1,2,1,9112, ,2, ,3,0,0,0,0,0,17,1,2009,1101,1,1122,2, ,1,45,1,32,1,1,1,1,7122, ,3, 
2009,1,23,1101,1,2,22,0,0,0,1,26,3,1,1,2, ,1,2, ,2,1,0,0,1,0,22,1,2009,1101,1,2121,2, ,1,28,1,25,3,1,1,1,8322, ,3, 
2009,1,24,1101,1,2,43,0,0,0,1,23,3,1,1,1,9131, ,2, ,10,0,0,0,0,0,23,1,2009,1101,1,1122,2, ,2,29,1,21,3,1,1,2, ,1,3, 
2009,1,29,1102,1,2,21,0,0,0,1,59,2,1,1,2, ,1,2, ,1,2,0,0,2,0,28,1,2009,1102,1,1122,2, ,1,25,1,49,2,1,1,1,6111, ,4,1
2009,1,15,1103,1,1,45,0,0,0,1,59,5,1,1,1,8322, ,2, ,10,0,0,0,0,0,14,1,2009,1103,2,1122,2, ,1,33,1,39,2,1,1,1,8322, ,4,2
2009,1,1,1104,1,2,40,0,0,0,1,33,5,2,1,2, ,1,2, ,3,0,0,0,0,0,1,1,2009,1104,1,1222,2, ,1,47,1,46,5,1,1,1,2411, ,3, 
2009,1,1,1104,1,2,22,0,0,0,1,32,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,1,2009,1104,2,1222,2, ,1,25,1,26,2,1,1,2, ,4,3, 
2009,1,5,1105,1,2,62,0,0,0,1,26,3,1,1,2, ,1,2, ,2,0,0,0,0,0,4,1,2009,1105,1,1222,2, ,1,60,1,33,3,1,1,1,7423, ,4,1
2009,1,6,1108,1,2,59,0,0,0,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,3,1,2009,1108,2,1222,2, ,1,60,2,10,2,1,1,1,9211, ,3, 
2009,1,12,1108,1,2,36,0,0,0,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,11,1,2009,1108,2,2122,2, ,1,40,1,25,2,2,1,1,9211, ,3, 
2009,1,23,1108,1,2,21,0,0,0,1,23,3,1,1,2, ,1,2, ,2,0,0,0,0,0,23,1,2009,1108,2,1222,2, ,1,25,1,24,3,1,1,1,9211, ,3, 
2009,1,18,1201,1,2,24,0,0,0,1,46,1,1,1,2, ,1,2, ,3,0,0,0,0,0,17,1,2009,1201,1,1122,2, ,1,31,1,55,1,1,1,1,2429, ,4,2
2009,1,16,1221,1,2,65,0,0,0,1,21,2,1,1,2, ,1,2, ,1,0,0,0,0,0,16,1,2009,1221,2,2122,2, ,1,70,1,23,2,1,1,1,9211, ,3, 
2009,1,26,1218,2,2,21,0,0,0,1,29,2,1,1,2, ,1,2, ,2,0,0,0,0,0,23,1,2009,1218,2,1122,2, ,1,25,1,29,3,1,1,1,9211, ,4,2
2009,1,21,1219,1,2,40,0,0,0,1,24,2,1,1,2, ,1,2, ,1,99,99,99,99,99,4,1,2009,1219,2,2122,2, ,1,35,1,29,2,1,1,1,9211, ,4,2
2009,1,28,1215,1,1,61,0,0,0,1,29,3,1,1,2, ,2,2, ,6,0,0,0,0,0,20,12,2008,1216,2,2122,2, ,1,30,1,29,2,1,1,2, ,9,1, 
2009,1,22,1215,1,2,34,0,0,0,1,21,1,1,1,2, ,1,2, ,3,0,0,0,0,0,7,12,2008,1215,2,1122,2, ,1,71,2,10,3,1,1,1,9211, ,1, 
2009,1,4,1215,1,2,18,0,0,0,2,10,2,6,1,2, ,1,2, ,1,0,0,0,0,0,4,1,2009,1215,1,1122,2, ,1,18,2,10,2,2,1,2, ,1,3, 
2009,1,15,1216,1,2,17,0,0,0,1,23,2,1,1,2, ,1,2, ,1,0,0,0,0,0,14,1,2009,1216,2,1222,2, ,1,27,1,26,2,1,1,1,9211, ,4,1
2009,1,27,1204,1,2,36,0,0,0,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,27,1,2009,1204,2,1222,2, ,1,35,1,29,3,2,1,1,9211, ,3, 
2009,1,14,1204,1,2,39,0,0,0,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,14,1,2009,1204,2,1222,2, ,1,45,2,10,2,2,1,2, ,2,3, 
2009,1,14,1205,1,2,16,0,0,0,1,26,1,2,1,2, ,1,2, ,10,0,0,0,0,0,13,1,2009,1205,2,2121,2, ,1,36,1,26,4,2,1,1,9211, ,4,1
2009,1,28,1205,1,2,20,0,0,0,1,46,2,1,1,2, ,1,2, ,1,0,0,0,0,0,24,1,2009,1205,1,2122,1,9,1,23,1,46,2,2,1,1,1110, ,4,1
2009,1,13,1206,1,2,99,0,0,0,2,10,2,1,1,1,5220, ,2, ,1,0,0,0,0,0,23,12,2008,1206,1,1122,2, ,1,25,1,39,2,2,1,1,9211, ,4,1
2009,1,5,1213,1,2,52,0,0,0,1,29,1,1,1,2, ,1,2, ,2,0,0,0,0,0,5,1,2009,1213,2,1122,2, ,1,54,1,39,1,1,1,1,8322, ,4,1
2009,1,26,1213,1,2,29,0,0,0,1,10,2,1,1,2, ,1,2, ,1,99,99,99,99,99,23,1,2009,1213,2,1222,2, ,1,31,2,10,2,1,1,1,9211, ,4,1
2009,1,29,1202,1,2,39,0,0,0,1,49,2,1,1,1,4115, ,2, ,1,0,0,0,0,0,10,1,2009,1202,2,1122,2, ,1,40,1,49,2,1,1,1,3310, ,3, 
2009,1,29,1202,1,2,47,0,0,0,1,29,3,1,1,1,9131, ,2, ,2,0,0,0,0,0,10,1,2009,1202,2,1222,2, ,1,40,1,29,3,1,1,1,9211, ,3, 
2009,1,29,1202,1,2,38,0,0,0,1,29,3,1,1,1,9131, ,2, ,2,0,0,0,0,0,18,1,2009,1202,1,1222,2, ,1,35,1,39,3,1,1,1,9211, ,3, 
2009,1,29,1202,1,2,30,0,0,0,1,29,3,1,1,1,9131, ,2, ,2,0,0,0,0,0,25,1,2009,1202,2,1122,2, ,1,32,1,29,3,1,1,1,9211, ,3, 
2009,1,29,1202,1,2,33,0,0,0,2,10,3,1,1,1,9131, ,2, ,2,0,0,0,0,0,3,1,2009,1202,2,1222,2, ,1,35,1,29,3,1,1,1,9211, ,3, 
2009,1,29,1202,1,2,31,0,0,0,1,49,2,1,1,1,3310, ,2, ,1,0,0,0,0,0,8,1,2009,1202,2,1222,2, ,1,35,1,39,2,1,1,2, ,3,3, 
